filing_dates,ticker
2017-11-13,CRTO
2018-03-01,CRTO
2018-05-04,CRTO
2018-08-02,CRTO
2018-11-05,CRTO
2019-03-01 00:00:00,CRTO
2015-10-28,CRUS
2016-01-27,CRUS
2016-05-25,CRUS
2016-07-27,CRUS
2016-10-27,CRUS
2017-02-01,CRUS
2017-05-24,CRUS
2017-08-02,CRUS
2017-11-02,CRUS
2018-02-05,CRUS
2018-05-30,CRUS
2018-08-01,CRUS
2018-11-01,CRUS
2019-01-30,CRUS
2016-05-05,CRVS
2016-08-04,CRVS
2016-11-03,CRVS
2017-03-10,CRVS
2017-04-03,CRVS
2017-05-04,CRVS
2017-08-03,CRVS
2017-11-02,CRVS
2018-03-01,CRVS
2018-05-03,CRVS
2018-08-02,CRVS
2018-08-17,CRVS
2018-11-01,CRVS
2019-03-07 00:00:00,CRVS
2015-11-12,CRWS
2016-02-09,CRWS
2016-06-09,CRWS
2016-08-09,CRWS
2016-11-16,CRWS
2017-02-15,CRWS
2017-06-14,CRWS
2017-08-10,CRWS
2017-11-09,CRWS
2018-02-08,CRWS
2018-06-13,CRWS
2018-08-09,CRWS
2018-11-08,CRWS
2019-02-07 00:00:00,CRWS
2015-10-27,CRY
2016-02-16,CRY
2016-03-25,CRY
2016-04-29,CRY
2016-07-26,CRY
2016-10-27,CRY
2017-02-16,CRY
2017-04-27,CRY
2017-07-25,CRY
2017-10-31,CRY
2018-03-09,CRY
2018-05-04,CRY
2018-08-07,CRY
2018-11-01,CRY
2018-11-19,CRY
2019-02-26 00:00:00,CRY
2015-11-04,CRZO
2016-02-22,CRZO
2016-05-05,CRZO
2016-08-05,CRZO
2016-11-03,CRZO
2017-02-27,CRZO
2017-05-09,CRZO
2017-08-10,CRZO
2017-11-09,CRZO
2018-02-28,CRZO
2018-05-09,CRZO
2018-08-07,CRZO
2018-11-07,CRZO
2019-03-01 00:00:00,CRZO
2015-12-15,CSBR
2016-03-16,CSBR
2016-07-29,CSBR
2016-09-14,CSBR
2016-12-14,CSBR
2017-03-17,CSBR
2017-07-28,CSBR
2017-09-14,CSBR
2017-12-15,CSBR
2018-03-19,CSBR
2018-07-30,CSBR
2018-09-14,CSBR
2018-12-17,CSBR
2019-03-18 00:00:00,CSBR
2015-11-19,CSCO
2016-02-18,CSCO
2016-05-24,CSCO
2016-09-08,CSCO
2016-11-22,CSCO
2017-02-21,CSCO
2017-05-23,CSCO
2017-09-07,CSCO
2017-11-21,CSCO
2018-02-20,CSCO
2018-05-22,CSCO
2018-09-06,CSCO
2018-11-20,CSCO
2019-02-19 00:00:00,CSCO
2015-10-29 00:00:00,CSGP
2016-02-26 00:00:00,CSGP
2016-04-28 00:00:00,CSGP
2016-07-28 00:00:00,CSGP
2016-10-27 00:00:00,CSGP
2017-02-24 00:00:00,CSGP
2017-04-27 00:00:00,CSGP
2017-07-27 00:00:00,CSGP
2017-10-26 00:00:00,CSGP
2018-02-23 00:00:00,CSGP
2018-04-25 00:00:00,CSGP
2018-07-25 00:00:00,CSGP
2018-10-24 00:00:00,CSGP
2019-02-28 00:00:00,CSGP
2015-11-05,CSGS
2016-02-29,CSGS
2016-03-01,CSGS
2016-05-06,CSGS
2016-08-04,CSGS
2016-08-29,CSGS
2016-11-03,CSGS
2017-02-24,CSGS
2017-05-05,CSGS
2017-08-04,CSGS
2017-11-03,CSGS
2018-02-23,CSGS
2018-05-04,CSGS
2018-08-03,CSGS
2018-11-09,CSGS
2019-02-22 00:00:00,CSGS
2015-11-06,CSII
2016-02-02,CSII
2016-05-06,CSII
2016-08-25,CSII
2016-11-04,CSII
2017-02-03,CSII
2017-05-05,CSII
2017-08-24,CSII
2017-11-03,CSII
2018-02-09,CSII
2018-05-04,CSII
2018-08-23,CSII
2018-11-02,CSII
2019-02-01 00:00:00,CSII
2015-10-21,CSL
2016-02-08,CSL
2016-04-27,CSL
2016-07-26,CSL
2016-10-27,CSL
2017-02-13,CSL
2017-04-28,CSL
2017-07-26,CSL
2017-10-25,CSL
2018-02-16,CSL
2018-04-27,CSL
2018-07-26,CSL
2018-10-25,CSL
2019-02-14 00:00:00,CSL
2015-11-04,CSLT
2016-03-10,CSLT
2016-05-10,CSLT
2016-08-08,CSLT
2016-11-02,CSLT
2017-03-01,CSLT
2017-04-28,CSLT
2017-08-04,CSLT
2017-10-27,CSLT
2018-03-01,CSLT
2018-05-10,CSLT
2018-08-01,CSLT
2018-11-07,CSLT
2019-03-01 00:00:00,CSLT
2015-11-06,CSOD
2016-02-26,CSOD
2016-05-06,CSOD
2016-08-05,CSOD
2016-11-03,CSOD
2017-02-24,CSOD
2017-05-01,CSOD
2017-05-05,CSOD
2017-08-03,CSOD
2017-11-08,CSOD
2018-02-27,CSOD
2018-05-08,CSOD
2018-08-07,CSOD
2018-11-09,CSOD
2019-02-26 00:00:00,CSOD
2015-12-24,CSPI
2016-02-16,CSPI
2016-05-13,CSPI
2016-08-19,CSPI
2017-01-13,CSPI
2017-02-23,CSPI
2017-05-24,CSPI
2017-08-14,CSPI
2017-12-22,CSPI
2018-01-05,CSPI
2018-02-14,CSPI
2018-05-10,CSPI
2018-08-14,CSPI
2018-12-27,CSPI
2019-02-13 00:00:00,CSPI
2015-10-27,CSS
2016-01-25,CSS
2016-05-25,CSS
2016-08-02,CSS
2016-10-25,CSS
2017-02-07,CSS
2017-06-07,CSS
2017-08-01,CSS
2017-11-07,CSS
2018-02-07,CSS
2018-06-05,CSS
2018-08-01,CSS
2018-11-02,CSS
2019-02-07 00:00:00,CSS
2017-10-02,CSSE
2017-11-06,CSSE
2018-03-30,CSSE
2018-05-10,CSSE
2018-05-31,CSSE
2018-08-14,CSSE
2018-11-14,CSSE
2019-04-01 00:00:00,CSSE
2016-11-08,CSTR
2017-03-13,CSTR
2017-05-03,CSTR
2017-07-31,CSTR
2017-10-18,CSTR
2018-03-08,CSTR
2018-05-02,CSTR
2018-07-31,CSTR
2018-11-08,CSTR
2019-03-15 00:00:00,CSTR
2015-11-04,CSU
2016-02-26,CSU
2016-05-04,CSU
2016-08-03,CSU
2016-11-02,CSU
2017-03-01,CSU
2017-05-04,CSU
2017-08-02,CSU
2017-08-03,CSU
2017-11-02,CSU
2018-03-02,CSU
2018-05-02,CSU
2018-08-01,CSU
2018-11-07,CSU
2019-03-01 00:00:00,CSU
2015-11-03,CSV
2016-02-23,CSV
2016-04-26,CSV
2016-07-26,CSV
2016-10-26,CSV
2017-02-23,CSV
2017-04-26,CSV
2017-07-28,CSV
2017-10-25,CSV
2018-02-21,CSV
2018-04-27,CSV
2018-07-31,CSV
2018-11-01,CSV
2019-02-28 00:00:00,CSV
2015-10-14,CSX
2016-02-10,CSX
2016-04-13,CSX
2016-07-14,CSX
2016-10-12,CSX
2017-02-14,CSX
2017-04-20,CSX
2017-07-19,CSX
2017-10-18,CSX
2018-02-07,CSX
2018-04-18,CSX
2018-07-18,CSX
2018-10-17,CSX
2019-02-06 00:00:00,CSX
2016-01-08,CTAS
2016-04-08,CTAS
2016-07-29,CTAS
2016-10-11,CTAS
2017-01-06,CTAS
2017-04-07,CTAS
2017-07-31,CTAS
2017-10-06,CTAS
2018-01-05,CTAS
2018-04-06,CTAS
2018-07-27,CTAS
2018-10-05,CTAS
2019-01-08,CTAS
2019-04-05 00:00:00,CTAS
2015-11-02,CTB
2016-02-23,CTB
2016-04-29,CTB
2016-08-04,CTB
2016-10-31,CTB
2017-02-17,CTB
2017-04-27,CTB
2017-08-04,CTB
2017-10-30,CTB
2018-02-20,CTB
2018-04-30,CTB
2018-08-06,CTB
2018-10-29,CTB
2019-02-19 00:00:00,CTB
2015-11-13,CTEK
2016-03-30,CTEK
2016-05-13,CTEK
2016-08-08,CTEK
2016-11-10,CTEK
2017-03-29,CTEK
2017-05-10,CTEK
2017-08-10,CTEK
2017-11-13,CTEK
2018-03-28,CTEK
2018-05-14,CTEK
2018-08-09,CTEK
2018-11-08,CTEK
2019-03-27 00:00:00,CTEK
2015-10-28,CTG
2016-02-23,CTG
2016-05-11,CTG
2016-07-26,CTG
2016-10-28,CTG
2017-02-24,CTG
2017-05-04,CTG
2017-07-28,CTG
2017-10-26,CTG
2018-03-14,CTG
2018-05-04,CTG
2018-07-27,CTG
2018-10-29,CTG
2019-03-15 00:00:00,CTG
2015-11-13,CTIB
2015-12-04,CTIB
2016-03-30,CTIB
2016-05-13,CTIB
2016-08-22,CTIB
2016-11-14,CTIB
2017-03-31,CTIB
2017-05-15,CTIB
2017-08-14,CTIB
2017-11-14,CTIB
2018-04-02,CTIB
2018-05-15,CTIB
2018-08-13,CTIB
2018-11-13,CTIB
2015-11-05,CTIC
2016-02-17,CTIC
2016-05-10,CTIC
2016-08-04,CTIC
2016-11-08,CTIC
2017-03-02,CTIC
2017-05-03,CTIC
2017-08-04,CTIC
2017-11-07,CTIC
2018-03-07,CTIC
2018-05-03,CTIC
2018-08-03,CTIC
2018-11-01,CTIC
2019-03-13 00:00:00,CTIC
2015-11-05,CTL
2016-02-25,CTL
2016-05-05,CTL
2016-08-04,CTL
2016-11-04,CTL
2017-02-23,CTL
2017-05-05,CTL
2017-08-07,CTL
2017-11-09,CTL
2018-03-01,CTL
2018-05-10,CTL
2018-08-09,CTL
2018-11-09,CTL
2019-03-11 00:00:00,CTL
2015-11-03,CTLT
2016-02-09,CTLT
2016-05-04,CTLT
2016-08-29,CTLT
2016-11-07,CTLT
2017-02-06,CTLT
2017-05-04,CTLT
2017-08-28,CTLT
2017-11-06,CTLT
2018-02-05,CTLT
2018-05-01,CTLT
2018-08-28,CTLT
2018-11-06,CTLT
2019-02-05 00:00:00,CTLT
2015-11-23,CTMX
2016-03-07,CTMX
2016-05-06,CTMX
2016-08-03,CTMX
2016-11-03,CTMX
2017-03-02,CTMX
2017-03-20,CTMX
2017-05-05,CTMX
2017-08-07,CTMX
2017-11-07,CTMX
2018-03-07,CTMX
2018-03-14,CTMX
2018-05-09,CTMX
2018-08-08,CTMX
2018-11-06,CTMX
2019-02-27 00:00:00,CTMX
2015-10-13,CTRC
2015-11-13,CTRC
2016-02-29,CTRC
2016-05-16,CTRC
2016-08-16,CTRC
2016-11-14,CTRC
2017-03-30,CTRC
2017-05-15,CTRC
2017-08-14,CTRC
2017-11-14,CTRC
2018-04-02,CTRC
2018-05-15,CTRC
2018-08-14,CTRC
2018-11-14,CTRC
2015-10-30,CTRL
2015-12-03,CTRL
2016-02-16,CTRL
2016-05-06,CTRL
2016-08-05,CTRL
2016-11-04,CTRL
2017-02-15,CTRL
2017-05-05,CTRL
2017-08-04,CTRL
2017-11-03,CTRL
2018-02-15,CTRL
2018-05-04,CTRL
2018-08-03,CTRL
2018-11-02,CTRL
2019-02-11 00:00:00,CTRL
2015-12-07,CTRN
2016-04-13,CTRN
2016-05-31,CTRN
2016-08-29,CTRN
2016-12-05,CTRN
2017-04-03,CTRN
2017-05-30,CTRN
2017-08-28,CTRN
2017-12-04,CTRN
2018-04-18,CTRN
2018-06-11,CTRN
2018-09-06,CTRN
2018-12-10,CTRN
2019-03-15 00:00:00,CTRN
2015-11-12,CTRV
2016-02-12,CTRV
2016-05-13,CTRV
2016-09-28,CTRV
2016-11-14,CTRV
2017-02-14,CTRV
2017-04-12,CTRV
2017-09-28,CTRV
2017-11-14,CTRV
2018-05-15,CTRV
2018-08-14,CTRV
2018-11-14,CTRV
2015-11-05,CTSH
2016-02-25,CTSH
2016-05-06,CTSH
2016-08-05,CTSH
2016-11-07,CTSH
2017-03-01,CTSH
2017-05-05,CTSH
2017-08-03,CTSH
2017-11-01,CTSH
2018-02-27,CTSH
2018-05-07,CTSH
2018-08-02,CTSH
2018-10-30,CTSH
2019-02-19 00:00:00,CTSH
2015-11-13,CTSO
2016-03-09,CTSO
2016-05-09,CTSO
2016-08-09,CTSO
2016-11-07,CTSO
2017-03-03,CTSO
2017-05-08,CTSO
2017-08-07,CTSO
2017-11-09,CTSO
2018-03-08,CTSO
2018-05-08,CTSO
2018-08-02,CTSO
2018-11-06,CTSO
2019-03-07 00:00:00,CTSO
2015-11-02,CTT
2016-03-07,CTT
2016-05-05,CTT
2016-08-08,CTT
2016-11-03,CTT
2017-03-03,CTT
2017-05-04,CTT
2017-08-03,CTT
2017-11-02,CTT
2018-03-01,CTT
2018-05-03,CTT
2018-08-02,CTT
2018-11-01,CTT
2019-03-01 00:00:00,CTT
2015-11-06,CTWS
2016-03-14,CTWS
2016-05-09,CTWS
2016-08-09,CTWS
2016-11-08,CTWS
2017-03-13,CTWS
2017-05-08,CTWS
2017-08-08,CTWS
2017-11-08,CTWS
2018-03-15,CTWS
2018-05-09,CTWS
2018-08-09,CTWS
2018-11-09,CTWS
2019-02-28 00:00:00,CTWS
2015-12-14,CTXR
2016-02-12,CTXR
2016-05-20,CTXR
2016-08-15,CTXR
2016-12-23,CTXR
2017-02-14,CTXR
2017-05-15,CTXR
2017-08-14,CTXR
2017-12-13,CTXR
2018-02-14,CTXR
2018-05-11,CTXR
2018-08-14,CTXR
2018-12-11,CTXR
2019-02-14 00:00:00,CTXR
2015-11-04,CTXS
2016-02-18,CTXS
2016-05-06,CTXS
2016-08-05,CTXS
2016-11-04,CTXS
2017-02-16,CTXS
2017-02-21,CTXS
2017-05-08,CTXS
2017-08-04,CTXS
2017-11-02,CTXS
2018-02-16,CTXS
2018-05-04,CTXS
2018-08-03,CTXS
2018-11-05,CTXS
2019-02-15 00:00:00,CTXS
2015-11-23,CUB
2016-02-04,CUB
2016-05-02,CUB
2016-08-03,CUB
2016-11-22,CUB
2017-02-09,CUB
2017-05-08,CUB
2017-08-03,CUB
2017-11-20,CUB
2018-02-06,CUB
2018-05-02,CUB
2018-08-08,CUB
2018-11-15,CUB
2019-02-06 00:00:00,CUB
2015-11-04,CUBI
2016-02-26,CUBI
2016-05-05,CUBI
2016-08-05,CUBI
2016-11-07,CUBI
2017-03-08,CUBI
2017-05-10,CUBI
2017-08-04,CUBI
2017-11-03,CUBI
2018-02-23,CUBI
2018-05-09,CUBI
2018-08-09,CUBI
2018-11-13,CUBI
2018-11-30,CUBI
2019-03-01 00:00:00,CUBI
2018-03-29,CUE
2018-05-14,CUE
2018-08-13,CUE
2018-11-13,CUE
2019-03-14 00:00:00,CUE
2015-11-09,CUI
2016-01-15,CUI
2016-03-14,CUI
2016-05-09,CUI
2016-08-08,CUI
2016-11-09,CUI
2017-03-14,CUI
2017-05-10,CUI
2017-08-09,CUI
2017-11-09,CUI
2018-03-14,CUI
2018-05-07,CUI
2018-08-06,CUI
2018-11-07,CUI
2019-03-18 00:00:00,CUI
2015-12-11,CULP
2016-03-11,CULP
2016-07-15,CULP
2016-09-09,CULP
2016-12-09,CULP
2017-03-10,CULP
2017-07-14,CULP
2017-09-08,CULP
2017-12-08,CULP
2018-03-09,CULP
2018-07-13,CULP
2018-09-07,CULP
2018-12-07,CULP
2019-03-08 00:00:00,CULP
2015-11-16,CUO
2016-04-01,CUO
2016-05-17,CUO
2016-08-16,CUO
2016-11-15,CUO
2017-03-31,CUO
2017-05-16,CUO
2017-08-15,CUO
2017-11-14,CUO
2018-03-29,CUO
2018-05-15,CUO
2018-08-14,CUO
2018-11-13,CUO
2019-03-28 00:00:00,CUO
2015-11-09,CUR
2016-03-14,CUR
2016-05-09,CUR
2016-08-11,CUR
2016-11-08,CUR
2017-03-23,CUR
2017-05-10,CUR
2017-08-08,CUR
2017-11-08,CUR
2018-04-02,CUR
2018-05-15,CUR
2018-08-13,CUR
2018-11-14,CUR
2019-03-22 00:00:00,CUR
2018-03-13,CURO
2018-03-27,CURO
2018-05-03,CURO
2018-08-02,CURO
2018-11-01,CURO
2019-03-18 00:00:00,CURO
2015-11-02,CUTR
2016-03-15,CUTR
2016-05-02,CUTR
2016-08-01,CUTR
2016-11-07,CUTR
2017-03-15,CUTR
2017-05-01,CUTR
2017-08-07,CUTR
2017-11-07,CUTR
2018-03-26,CUTR
2018-05-09,CUTR
2018-08-07,CUTR
2018-11-06,CUTR
2019-03-18 00:00:00,CUTR
2015-10-29,CVA
2016-02-26,CVA
2016-04-27,CVA
2016-07-28,CVA
2016-10-26,CVA
2017-02-28,CVA
2017-04-27,CVA
2017-07-28,CVA
2017-10-27,CVA
2018-02-26,CVA
2018-04-27,CVA
2018-07-27,CVA
2018-10-26,CVA
2019-02-19 00:00:00,CVA
2015-11-05,CVCO
2016-02-04,CVCO
2016-06-21,CVCO
2016-08-10,CVCO
2016-11-09,CVCO
2017-02-07,CVCO
2017-06-13,CVCO
2017-08-08,CVCO
2017-11-08,CVCO
2018-02-07,CVCO
2018-05-30,CVCO
2018-08-08,CVCO
2018-11-08,CVCO
2019-02-05 00:00:00,CVCO
2015-11-03,CVEO
2016-02-26,CVEO
2016-04-28,CVEO
2016-07-29,CVEO
2016-10-31,CVEO
2017-02-23,CVEO
2017-04-27,CVEO
2017-07-28,CVEO
2017-10-26,CVEO
2018-02-23,CVEO
2018-04-27,CVEO
2018-07-27,CVEO
2018-10-31,CVEO
2019-02-27 00:00:00,CVEO
2019-03-29 00:00:00,CVET
2015-11-04,CVGI
2016-03-11,CVGI
2016-03-15,CVGI
2016-05-05,CVGI
2016-08-03,CVGI
2016-11-04,CVGI
2017-03-09,CVGI
2017-03-13,CVGI
2017-05-05,CVGI
2017-08-07,CVGI
2017-11-07,CVGI
2018-03-12,CVGI
2018-05-03,CVGI
2018-08-06,CVGI
2018-11-05,CVGI
2019-03-11 00:00:00,CVGI
2015-12-30,CVGW
2016-03-10,CVGW
2016-06-08,CVGW
2016-09-08,CVGW
2016-12-23,CVGW
2017-03-10,CVGW
2017-06-08,CVGW
2017-09-08,CVGW
2017-12-22,CVGW
2018-03-09,CVGW
2018-06-11,CVGW
2018-09-05,CVGW
2018-12-20,CVGW
2019-03-07 00:00:00,CVGW
2019-04-01 00:00:00,CVGW
2015-10-30,CVI
2016-02-19,CVI
2016-05-02,CVI
2016-08-01,CVI
2016-10-31,CVI
2017-02-21,CVI
2017-05-01,CVI
2017-07-28,CVI
2017-11-03,CVI
2018-02-26,CVI
2018-04-27,CVI
2018-07-26,CVI
2018-10-25,CVI
2019-02-21 00:00:00,CVI
2018-05-24,CVIA
2018-08-14,CVIA
2018-11-14,CVIA
2019-03-22 00:00:00,CVIA
2015-10-29,CVLT
2016-01-28,CVLT
2016-05-06,CVLT
2016-07-28,CVLT
2016-10-27,CVLT
2017-01-26,CVLT
2017-05-05,CVLT
2017-07-26,CVLT
2017-10-27,CVLT
2018-01-25,CVLT
2018-05-03,CVLT
2018-07-25,CVLT
2018-10-31,CVLT
2019-01-29,CVLT
2015-12-11,CVM
2016-02-09,CVM
2016-05-10,CVM
2016-08-09,CVM
2016-12-14,CVM
2016-12-15,CVM
2017-02-09,CVM
2017-05-10,CVM
2017-08-09,CVM
2017-08-15,CVM
2017-12-11,CVM
2017-12-29,CVM
2018-02-12,CVM
2018-05-15,CVM
2018-08-14,CVM
2018-12-19,CVM
2019-02-14 00:00:00,CVM
2017-06-06,CVNA
2017-08-08,CVNA
2017-11-07,CVNA
2018-03-06,CVNA
2018-05-09,CVNA
2018-08-08,CVNA
2018-11-07,CVNA
2019-02-27 00:00:00,CVNA
2015-11-12,CVRS
2016-03-11,CVRS
2016-04-05,CVRS
2016-05-10,CVRS
2016-08-08,CVRS
2016-11-09,CVRS
2017-03-15,CVRS
2017-05-10,CVRS
2017-08-09,CVRS
2017-11-08,CVRS
2018-03-19,CVRS
2018-05-15,CVRS
2018-08-08,CVRS
2018-11-07,CVRS
2019-03-18 00:00:00,CVRS
2015-10-30,CVS
2016-02-09,CVS
2016-05-03,CVS
2016-08-02,CVS
2016-11-08,CVS
2017-02-09,CVS
2017-05-02,CVS
2017-08-08,CVS
2017-11-06,CVS
2018-02-14,CVS
2018-05-02,CVS
2018-08-08,CVS
2018-11-06,CVS
2019-02-28 00:00:00,CVS
2015-11-09,CVTI
2016-02-29,CVTI
2016-05-10,CVTI
2016-08-09,CVTI
2016-11-09,CVTI
2017-03-14,CVTI
2017-05-10,CVTI
2017-08-09,CVTI
2017-11-09,CVTI
2018-02-28,CVTI
2018-05-10,CVTI
2018-08-08,CVTI
2018-11-09,CVTI
2019-03-13 00:00:00,CVTI
2015-11-09,CVU
2016-03-28,CVU
2016-04-29,CVU
2016-05-10,CVU
2016-08-08,CVU
2016-11-09,CVU
2017-03-08,CVU
2017-05-10,CVU
2017-08-09,CVU
2017-11-09,CVU
2018-03-22,CVU
2018-05-15,CVU
2018-08-09,CVU
2018-11-13,CVU
2019-02-27 00:00:00,CVU
2019-04-01 00:00:00,CVU
2015-11-16,CVV
2016-03-30,CVV
2016-05-16,CVV
2016-08-11,CVV
2016-11-14,CVV
2017-03-30,CVV
2017-05-15,CVV
2017-08-14,CVV
2017-11-14,CVV
2018-04-02,CVV
2018-05-01,CVV
2018-05-15,CVV
2018-08-14,CVV
2018-11-14,CVV
2019-04-01 00:00:00,CVV
2015-11-06,CVX
2016-02-25,CVX
2016-05-05,CVX
2016-08-04,CVX
2016-11-03,CVX
2017-02-23,CVX
2017-05-04,CVX
2017-08-03,CVX
2017-11-02,CVX
2018-02-22,CVX
2018-05-03,CVX
2018-08-02,CVX
2018-11-08,CVX
2019-02-22 00:00:00,CVX
2015-11-16,CWBR
2016-03-30,CWBR
2016-04-05,CWBR
2016-05-13,CWBR
2016-08-15,CWBR
2016-11-14,CWBR
2017-03-31,CWBR
2017-05-15,CWBR
2017-08-14,CWBR
2017-11-14,CWBR
2018-04-02,CWBR
2018-05-15,CWBR
2018-08-14,CWBR
2018-11-14,CWBR
2019-03-18 00:00:00,CWBR
2015-11-04,CWEN
2016-02-29,CWEN
2016-03-29,CWEN
2016-05-05,CWEN
2016-08-09,CWEN
2016-11-04,CWEN
2017-02-28,CWEN
2017-05-02,CWEN
2017-08-03,CWEN
2017-11-02,CWEN
2018-03-01,CWEN
2018-05-03,CWEN
2018-08-02,CWEN
2018-11-06,CWEN
2019-02-28 00:00:00,CWEN
2019-03-29 00:00:00,CWEN
2016-11-10,CWH
2017-03-13,CWH
2017-05-04,CWH
2017-08-10,CWH
2017-11-09,CWH
2018-03-13,CWH
2018-05-09,CWH
2018-08-09,CWH
2018-11-07,CWH
2019-03-15 00:00:00,CWH
2018-09-06,CWK
2018-11-14,CWK
2019-02-28 00:00:00,CWK
2015-10-23,CWST
2016-03-02,CWST
2016-04-29,CWST
2016-05-05,CWST
2016-07-29,CWST
2016-11-04,CWST
2017-03-02,CWST
2017-05-05,CWST
2017-08-03,CWST
2017-11-02,CWST
2018-03-02,CWST
2018-05-04,CWST
2018-08-03,CWST
2018-11-02,CWST
2019-02-22 00:00:00,CWST
2015-11-09,CXDC
2016-03-15,CXDC
2016-05-10,CXDC
2016-08-05,CXDC
2016-11-09,CXDC
2017-03-16,CXDC
2017-05-10,CXDC
2017-08-09,CXDC
2017-11-09,CXDC
2018-03-16,CXDC
2018-05-10,CXDC
2018-08-09,CXDC
2018-11-09,CXDC
2015-11-05,CXO
2016-02-25,CXO
2016-05-05,CXO
2016-08-03,CXO
2016-11-09,CXO
2017-02-22,CXO
2017-05-04,CXO
2017-08-03,CXO
2017-11-01,CXO
2018-02-21,CXO
2018-05-02,CXO
2018-08-02,CXO
2018-10-31,CXO
2019-02-20 00:00:00,CXO
2015-11-05,CXW
2016-02-25,CXW
2016-05-05,CXW
2016-08-04,CXW
2016-11-03,CXW
2017-02-23,CXW
2017-05-04,CXW
2017-08-08,CXW
2017-11-08,CXW
2018-02-22,CXW
2018-05-03,CXW
2018-08-08,CXW
2018-11-06,CXW
2019-02-25 00:00:00,CXW
2015-11-05,CY
2016-03-02,CY
2016-05-10,CY
2016-08-09,CY
2016-11-14,CY
2017-03-01,CY
2017-05-02,CY
2017-07-28,CY
2017-10-30,CY
2018-02-26,CY
2018-04-30,CY
2018-07-27,CY
2018-10-26,CY
2019-02-27 00:00:00,CY
2015-11-12,CYAN
2016-02-11,CYAN
2016-06-23,CYAN
2016-08-15,CYAN
2016-11-10,CYAN
2017-02-07,CYAN
2017-06-22,CYAN
2017-08-10,CYAN
2017-11-06,CYAN
2018-02-06,CYAN
2018-06-15,CYAN
2018-06-21,CYAN
2018-08-13,CYAN
2018-11-13,CYAN
2019-02-13 00:00:00,CYAN
2015-11-06,CYBE
2016-03-09,CYBE
2016-05-06,CYBE
2016-08-08,CYBE
2016-11-08,CYBE
2017-03-14,CYBE
2017-05-08,CYBE
2017-08-07,CYBE
2017-11-06,CYBE
2018-03-09,CYBE
2018-05-08,CYBE
2018-08-07,CYBE
2018-11-06,CYBE
2019-03-12 00:00:00,CYBE
2015-11-12,CYCC
2016-03-29,CYCC
2016-05-13,CYCC
2016-08-11,CYCC
2016-11-14,CYCC
2017-03-31,CYCC
2017-05-12,CYCC
2017-08-10,CYCC
2017-11-13,CYCC
2018-03-30,CYCC
2018-05-14,CYCC
2018-08-09,CYCC
2018-11-13,CYCC
2019-03-28 00:00:00,CYCC
2015-11-03,CYH
2016-02-17,CYH
2016-05-03,CYH
2016-08-03,CYH
2016-11-02,CYH
2017-02-21,CYH
2017-05-02,CYH
2017-08-02,CYH
2017-11-02,CYH
2018-02-28,CYH
2018-05-02,CYH
2018-07-27,CYH
2018-10-30,CYH
2019-02-21 00:00:00,CYH
2019-03-28 00:00:00,CYRN
2015-11-16,CYRX
2016-02-11,CYRX
2016-06-28,CYRX
2016-08-15,CYRX
2016-09-23,CYRX
2016-11-14,CYRX
2017-05-04,CYRX
2017-08-09,CYRX
2017-11-02,CYRX
2018-03-08,CYRX
2018-05-03,CYRX
2018-08-09,CYRX
2018-11-08,CYRX
2019-03-13 00:00:00,CYRX
2015-11-05,CYTK
2016-03-03,CYTK
2016-05-05,CYTK
2016-08-04,CYTK
2016-11-03,CYTK
2016-12-15,CYTK
2017-01-20,CYTK
2017-03-06,CYTK
2017-05-04,CYTK
2017-08-04,CYTK
2017-11-03,CYTK
2018-03-05,CYTK
2018-05-10,CYTK
2018-08-07,CYTK
2018-11-09,CYTK
2019-03-07 00:00:00,CYTK
2015-11-03,CYTR
2016-03-11,CYTR
2016-05-10,CYTR
2016-07-29,CYTR
2016-11-09,CYTR
2017-03-15,CYTR
2017-05-10,CYTR
2017-08-03,CYTR
2017-11-08,CYTR
2018-03-16,CYTR
2018-05-08,CYTR
2018-08-06,CYTR
2018-11-02,CYTR
2019-03-29 00:00:00,CYTR
2015-11-06,CYTX
2016-03-11,CYTX
2016-03-24,CYTX
2016-05-10,CYTX
2016-08-05,CYTX
2016-09-30,CYTX
2016-11-09,CYTX
2017-03-24,CYTX
2017-05-12,CYTX
2017-08-11,CYTX
2017-11-09,CYTX
2018-03-09,CYTX
2018-05-11,CYTX
2018-08-14,CYTX
2018-11-14,CYTX
2019-03-29 00:00:00,CYTX
2015-11-09,CZR
2016-02-29,CZR
2016-05-05,CZR
2016-08-02,CZR
2016-11-07,CZR
2017-02-15,CZR
2017-05-02,CZR
2017-08-03,CZR
2017-11-02,CZR
2018-03-08,CZR
2018-05-02,CZR
2018-08-01,CZR
2018-11-02,CZR
2019-02-22 00:00:00,CZR
2015-11-12,DAIO
2016-03-28,DAIO
2016-05-12,DAIO
2016-08-15,DAIO
2016-11-14,DAIO
2017-03-28,DAIO
2017-05-12,DAIO
2017-06-26,DAIO
2017-08-11,DAIO
2017-11-09,DAIO
2018-03-28,DAIO
2018-05-11,DAIO
2018-08-13,DAIO
2018-11-14,DAIO
2019-03-28 00:00:00,DAIO
2015-12-04,DAKT
2016-03-04,DAKT
2016-06-21,DAKT
2016-09-02,DAKT
2016-12-02,DAKT
2017-03-03,DAKT
2017-06-09,DAKT
2017-09-01,DAKT
2017-12-01,DAKT
2018-03-02,DAKT
2018-06-08,DAKT
2018-08-24,DAKT
2018-11-26,DAKT
